secteur;site;tstamp;trafic_mbps;;; 
T70743C;T70743;lundi 23 mai 2022;9.754931984;;;
T70744A;T70744;lundi 23 mai 2022;97.20056343;;;
T70744B;T70744;lundi 23 mai 2022;66.10862892;;;
T70744C;T70744;lundi 23 mai 2022;25.7334758;;;
T70745A;T70745;lundi 23 mai 2022;32.91645745;;;
T70745B;T70745;lundi 23 mai 2022;30.87256492;;;
T70745C;T70745;lundi 23 mai 2022;8.930831371;;;
T70747A;T70747;lundi 23 mai 2022;10.95066645;;;
T70747B;T70747;lundi 23 mai 2022;15.52147352;;;
T70747C;T70747;lundi 23 mai 2022;58.76098212;;;
T76995A;T76995;lundi 23 mai 2022;17.53413015;;;
T76995B;T76995;lundi 23 mai 2022;10.89611704;;;
T76995C;T76995;lundi 23 mai 2022;19.47302227;;;
T77125A;T77125;lundi 23 mai 2022;26.82494893;;;
T77125B;T77125;lundi 23 mai 2022;33.94280546;;;
T77125C;T77125;lundi 23 mai 2022;74.90220854;;;
T78256A;T78256;lundi 23 mai 2022;27.89380043;;;
T78256B;T78256;lundi 23 mai 2022;52.17341541;;;
T78256C;T78256;lundi 23 mai 2022;35.30611987;;;
T78258A;T78258;lundi 23 mai 2022;15.53054962;;;
T78258B;T78258;lundi 23 mai 2022;93.59531582;;;
T78258C;T78258;lundi 23 mai 2022;57.7576173;;;
T78259A;T78259;lundi 23 mai 2022;29.26538544;;;
T78259B;T78259;lundi 23 mai 2022;29.13704615;;;
T78259C;T78259;lundi 23 mai 2022;29.56501937;;;
T78262A;T78262;lundi 23 mai 2022;28.70652125;;;
T78262B;T78262;lundi 23 mai 2022;16.37900321;;;
T78262C;T78262;lundi 23 mai 2022;31.53383679;;;
T78264A;T78264;lundi 23 mai 2022;4.28673051;;;
T78264B;T78264;lundi 23 mai 2022;5.728272748;;;
T78264C;T78264;lundi 23 mai 2022;13.32955384;;;
T78269A;T78269;lundi 23 mai 2022;52.60405236;;;
T78269B;T78269;lundi 23 mai 2022;46.02864491;;;
T78269C;T78269;lundi 23 mai 2022;26.09009286;;;
T78270A;T78270;lundi 23 mai 2022;23.29649076;;;
T78270B;T78270;lundi 23 mai 2022;16.37681425;;;
T78270C;T78270;lundi 23 mai 2022;32.51110281;;;
T78271A;T78271;lundi 23 mai 2022;61.84532381;;;
T78271B;T78271;lundi 23 mai 2022;53.82390762;;;
T78271C;T78271;lundi 23 mai 2022;121.5662308;;;
T78273A;T78273;lundi 23 mai 2022;16.58455379;;;
T78273B;T78273;lundi 23 mai 2022;68.09407689;;;
T78273C;T78273;lundi 23 mai 2022;92.76449165;;;
T78274A;T78274;lundi 23 mai 2022;56.38081799;;;
T78274B;T78274;lundi 23 mai 2022;11.87790197;;;
T78274C;T78274;lundi 23 mai 2022;18.27295648;;;
T78279A;T78279;lundi 23 mai 2022;4.329431703;;;
T78279B;T78279;lundi 23 mai 2022;2.309345566;;;
T78279C;T78279;lundi 23 mai 2022;12.86878339;;;
T78280A;T78280;lundi 23 mai 2022;3.849269292;;;
T78280B;T78280;lundi 23 mai 2022;18.17803237;;;
T78280C;T78280;lundi 23 mai 2022;14.68242627;;;
T36870A;T36870;lundi 30 mai 2022;13.66787726;;;
T36870B;T36870;lundi 30 mai 2022;3.960902215;;;
T70721A;T70721;lundi 30 mai 2022;2.485969493;;;
T70721B;T70721;lundi 30 mai 2022;6.246500344;;;
T70721C;T70721;lundi 30 mai 2022;0.946085578;;;
T70722A;T70722;lundi 30 mai 2022;8.160769792;;;
T70722B;T70722;lundi 30 mai 2022;28.08075543;;;
T70722C;T70722;lundi 30 mai 2022;30.57630719;;;
T70724A;T70724;lundi 30 mai 2022;40.73683378;;;
T70724B;T70724;lundi 30 mai 2022;25.43162147;;;
T70724C;T70724;lundi 30 mai 2022;34.31775708;;;
T70725A;T70725;lundi 30 mai 2022;38.66991264;;;
T70725B;T70725;lundi 30 mai 2022;34.00975663;;;
T70725C;T70725;lundi 30 mai 2022;29.43044965;;;
T70730A;T70730;lundi 30 mai 2022;49.88549859;;;
T70730B;T70730;lundi 30 mai 2022;30.66453451;;;
T70730C;T70730;lundi 30 mai 2022;10.70091258;;;
T70731A;T70731;lundi 30 mai 2022;5.257923063;;;
T70731B;T70731;lundi 30 mai 2022;31.81115311;;;
T70731C;T70731;lundi 30 mai 2022;24.92060084;;;
T70735A;T70735;lundi 30 mai 2022;19.38197884;;;
T70735B;T70735;lundi 30 mai 2022;23.40197331;;;
T70735C;T70735;lundi 30 mai 2022;35.23268819;;;
T70736A;T70736;lundi 30 mai 2022;23.89681476;;;
T70736B;T70736;lundi 30 mai 2022;34.09219244;;;
T70736C;T70736;lundi 30 mai 2022;47.29087075;;;
T70737A;T70737;lundi 30 mai 2022;20.15115219;;;
T70737B;T70737;lundi 30 mai 2022;22.47535461;;;
T70737C;T70737;lundi 30 mai 2022;20.88101572;;;
T70738A;T70738;lundi 30 mai 2022;35.47095026;;;
T70738B;T70738;lundi 30 mai 2022;9.716112953;;;
T70738C;T70738;lundi 30 mai 2022;31.53917095;;;
T70743A;T70743;lundi 30 mai 2022;2.336608187;;;
T70743B;T70743;lundi 30 mai 2022;13.63400252;;;
T70743C;T70743;lundi 30 mai 2022;8.042429087;;;
T70744A;T70744;lundi 30 mai 2022;83.70355239;;;
T70744B;T70744;lundi 30 mai 2022;73.0313318;;;
T70744C;T70744;lundi 30 mai 2022;26.09389108;;;
T70745A;T70745;lundi 30 mai 2022;33.57147955;;;
T70745B;T70745;lundi 30 mai 2022;29.23307578;;;
T70745C;T70745;lundi 30 mai 2022;8.237868073;;;
T70747A;T70747;lundi 30 mai 2022;11.74296773;;;
T70747B;T70747;lundi 30 mai 2022;15.290359;;;
T70747C;T70747;lundi 30 mai 2022;47.1508788;;;
T76995A;T76995;lundi 30 mai 2022;15.93854262;;;
T76995B;T76995;lundi 30 mai 2022;11.76425539;;;
T76995C;T76995;lundi 30 mai 2022;18.06475109;;;
T77125A;T77125;lundi 30 mai 2022;24.65008165;;;
T77125B;T77125;lundi 30 mai 2022;29.00162713;;;
T77125C;T77125;lundi 30 mai 2022;70.19044309;;;
T78256A;T78256;lundi 30 mai 2022;28.53679615;;;
T78256B;T78256;lundi 30 mai 2022;59.4672686;;;
T78256C;T78256;lundi 30 mai 2022;36.08913687;;;
T78258A;T78258;lundi 30 mai 2022;16.45687805;;;
T78258B;T78258;lundi 30 mai 2022;91.35271028;;;
T78258C;T78258;lundi 30 mai 2022;58.54047723;;;
T78259A;T78259;lundi 30 mai 2022;31.08549409;;;
T78259B;T78259;lundi 30 mai 2022;31.26791537;;;
T78259C;T78259;lundi 30 mai 2022;33.62392692;;;
T78262A;T78262;lundi 30 mai 2022;29.44587371;;;
T78262B;T78262;lundi 30 mai 2022;14.6950046;;;
T78262C;T78262;lundi 30 mai 2022;25.82765008;;;
T78264A;T78264;lundi 30 mai 2022;4.6993509;;;
T78264B;T78264;lundi 30 mai 2022;8.100274465;;;
T78264C;T78264;lundi 30 mai 2022;20.4176449;;;
T78269A;T78269;lundi 30 mai 2022;46.03874483;;;
T78269B;T78269;lundi 30 mai 2022;49.35607166;;;
T78269C;T78269;lundi 30 mai 2022;21.6109902;;;
T78270A;T78270;lundi 30 mai 2022;22.31950233;;;
T78270B;T78270;lundi 30 mai 2022;15.50078844;;;
T78270C;T78270;lundi 30 mai 2022;29.24328233;;;
T78271A;T78271;lundi 30 mai 2022;68.22543691;;;
T78271B;T78271;lundi 30 mai 2022;60.41734381;;;
T78271C;T78271;lundi 30 mai 2022;117.228156;;;
T78273A;T78273;lundi 30 mai 2022;14.19904028;;;
T78273B;T78273;lundi 30 mai 2022;68.83708443;;;
T78273C;T78273;lundi 30 mai 2022;85.86044819;;;
T78274A;T78274;lundi 30 mai 2022;51.62016202;;;
T78274B;T78274;lundi 30 mai 2022;9.129697374;;;
T78274C;T78274;lundi 30 mai 2022;15.81163769;;;
T78279A;T78279;lundi 30 mai 2022;5.471299749;;;
T78279B;T78279;lundi 30 mai 2022;2.381580168;;;
T78279C;T78279;lundi 30 mai 2022;9.431172286;;;
T78280A;T78280;lundi 30 mai 2022;4.095954497;;;
T78280B;T78280;lundi 30 mai 2022;20.58207441;;;
T78280C;T78280;lundi 30 mai 2022;14.93518988;;;
T36870A;T36870;lundi 6 juin 2022;17.73054837;;;
T36870B;T36870;lundi 6 juin 2022;3.763785199;;;
T70721A;T70721;lundi 6 juin 2022;2.285226019;;;
T70721B;T70721;lundi 6 juin 2022;5.708434548;;;
T70721C;T70721;lundi 6 juin 2022;0.936094914;;;
T70722A;T70722;lundi 6 juin 2022;8.336454062;;;
T70722B;T70722;lundi 6 juin 2022;26.68307555;;;
T70722C;T70722;lundi 6 juin 2022;31.47737998;;;
T70724A;T70724;lundi 6 juin 2022;21.53407715;;;
T70724B;T70724;lundi 6 juin 2022;24.33557512;;;
T70724C;T70724;lundi 6 juin 2022;24.41783776;;;
T70725A;T70725;lundi 6 juin 2022;27.79937661;;;
T70725B;T70725;lundi 6 juin 2022;28.6418469;;;
T70725C;T70725;lundi 6 juin 2022;22.1466539;;;
T70730A;T70730;lundi 6 juin 2022;43.9953259;;;
T70730B;T70730;lundi 6 juin 2022;33.04529783;;;
T70730C;T70730;lundi 6 juin 2022;9.930093472;;;
T70731A;T70731;lundi 6 juin 2022;5.087815198;;;
T70731B;T70731;lundi 6 juin 2022;35.73510523;;;
T70731C;T70731;lundi 6 juin 2022;28.40039843;;;
T70735A;T70735;lundi 6 juin 2022;18.05079637;;;
T70735B;T70735;lundi 6 juin 2022;24.30222011;;;
T70735C;T70735;lundi 6 juin 2022;36.89813569;;;
T70736A;T70736;lundi 6 juin 2022;24.63184605;;;
T70736B;T70736;lundi 6 juin 2022;31.71895131;;;
T70736C;T70736;lundi 6 juin 2022;42.84530158;;;
T70737A;T70737;lundi 6 juin 2022;18.1359872;;;
T70737B;T70737;lundi 6 juin 2022;23.2357028;;;
T70737C;T70737;lundi 6 juin 2022;16.55854774;;;
T70738A;T70738;lundi 6 juin 2022;26.83133255;;;
T70738B;T70738;lundi 6 juin 2022;6.612774973;;;
T70738C;T70738;lundi 6 juin 2022;19.15791264;;;
T70743A;T70743;lundi 6 juin 2022;2.386179667;;;
T70743B;T70743;lundi 6 juin 2022;12.87152875;;;
T70743C;T70743;lundi 6 juin 2022;8.338058572;;;
T70744A;T70744;lundi 6 juin 2022;65.42936013;;;
T70744B;T70744;lundi 6 juin 2022;49.93051381;;;
T70744C;T70744;lundi 6 juin 2022;22.57640133;;;
T70745A;T70745;lundi 6 juin 2022;35.26331696;;;
T70745B;T70745;lundi 6 juin 2022;30.05849179;;;
T70745C;T70745;lundi 6 juin 2022;8.579117709;;;
T70747A;T70747;lundi 6 juin 2022;13.18960612;;;
T70747B;T70747;lundi 6 juin 2022;13.7085738;;;
T70747C;T70747;lundi 6 juin 2022;64.67600916;;;
T76995A;T76995;lundi 6 juin 2022;15.11887698;;;
T76995B;T76995;lundi 6 juin 2022;9.148656082;;;
T76995C;T76995;lundi 6 juin 2022;18.9351215;;;
T77125A;T77125;lundi 6 juin 2022;24.88322163;;;
T77125B;T77125;lundi 6 juin 2022;28.50033525;;;
T77125C;T77125;lundi 6 juin 2022;68.1970625;;;
T78256A;T78256;lundi 6 juin 2022;22.59632938;;;
T78256B;T78256;lundi 6 juin 2022;45.54307181;;;
T78256C;T78256;lundi 6 juin 2022;32.59792176;;;
T78258A;T78258;lundi 6 juin 2022;19.99104239;;;
T78258B;T78258;lundi 6 juin 2022;84.46139513;;;
T78258C;T78258;lundi 6 juin 2022;55.38115746;;;
T78259A;T78259;lundi 6 juin 2022;29.53734811;;;
T78259B;T78259;lundi 6 juin 2022;27.00370218;;;
T78259C;T78259;lundi 6 juin 2022;29.90665272;;;
T78262A;T78262;lundi 6 juin 2022;30.11519012;;;
T78262B;T78262;lundi 6 juin 2022;15.02052774;;;
T78262C;T78262;lundi 6 juin 2022;22.27809644;;;
T78264A;T78264;lundi 6 juin 2022;5.370234952;;;
T78264B;T78264;lundi 6 juin 2022;8.169422286;;;
T78264C;T78264;lundi 6 juin 2022;21.04783737;;;
T78269A;T78269;lundi 6 juin 2022;39.58409964;;;
T78269B;T78269;lundi 6 juin 2022;43.08736376;;;
T78269C;T78269;lundi 6 juin 2022;17.41018674;;;
T78270A;T78270;lundi 6 juin 2022;16.40519868;;;
T78270B;T78270;lundi 6 juin 2022;11.84549505;;;
T78270C;T78270;lundi 6 juin 2022;24.22395696;;;
T78271A;T78271;lundi 6 juin 2022;62.49213307;;;
T78271B;T78271;lundi 6 juin 2022;54.83899883;;;
T78271C;T78271;lundi 6 juin 2022;128.3247371;;;
T78273A;T78273;lundi 6 juin 2022;16.12715604;;;
T78273B;T78273;lundi 6 juin 2022;68.1817341;;;
T78273C;T78273;lundi 6 juin 2022;91.53247074;;;
T78274A;T78274;lundi 6 juin 2022;59.97391528;;;
T78274B;T78274;lundi 6 juin 2022;9.602246431;;;
T78274C;T78274;lundi 6 juin 2022;16.19335008;;;
T78279A;T78279;lundi 6 juin 2022;6.92593845;;;
T78279B;T78279;lundi 6 juin 2022;2.400815639;;;
T78279C;T78279;lundi 6 juin 2022;12.91020359;;;
T78280A;T78280;lundi 6 juin 2022;3.623599605;;;
T78280B;T78280;lundi 6 juin 2022;23.16925883;;;
T78280C;T78280;lundi 6 juin 2022;21.22879512;;;
T36870A;T36870;lundi 13 juin 2022;16.30701101;;;
T36870B;T36870;lundi 13 juin 2022;3.310071174;;;
T70721A;T70721;lundi 13 juin 2022;2.922947702;;;
T70721B;T70721;lundi 13 juin 2022;8.201991716;;;
T70721C;T70721;lundi 13 juin 2022;0.864711742;;;
T70722A;T70722;lundi 13 juin 2022;8.617079702;;;
T70722B;T70722;lundi 13 juin 2022;27.11759318;;;
T70722C;T70722;lundi 13 juin 2022;31.45614904;;;
T70724A;T70724;lundi 13 juin 2022;22.329826;;;
T70724B;T70724;lundi 13 juin 2022;26.89627601;;;
T70724C;T70724;lundi 13 juin 2022;41.95174603;;;
T70725A;T70725;lundi 13 juin 2022;40.72169503;;;
T70725B;T70725;lundi 13 juin 2022;47.50168653;;;
T70725C;T70725;lundi 13 juin 2022;27.9077893;;;
T70730A;T70730;lundi 13 juin 2022;45.33976516;;;
T70730B;T70730;lundi 13 juin 2022;29.1228316;;;
T70730C;T70730;lundi 13 juin 2022;11.35126727;;;
T70731A;T70731;lundi 13 juin 2022;6.356274517;;;
T70731B;T70731;lundi 13 juin 2022;30.37601759;;;
T70731C;T70731;lundi 13 juin 2022;31.45542379;;;
T70735A;T70735;lundi 13 juin 2022;18.8788886;;;
T70735B;T70735;lundi 13 juin 2022;21.95993746;;;
T70735C;T70735;lundi 13 juin 2022;39.81022327;;;
T70736A;T70736;lundi 13 juin 2022;23.36473218;;;
T70736B;T70736;lundi 13 juin 2022;38.65500452;;;
T70736C;T70736;lundi 13 juin 2022;50.40268307;;;
T70737A;T70737;lundi 13 juin 2022;21.26396029;;;
T70737B;T70737;lundi 13 juin 2022;23.11048248;;;
T70737C;T70737;lundi 13 juin 2022;14.69512331;;;
T70738A;T70738;lundi 13 juin 2022;40.91146734;;;
T70738B;T70738;lundi 13 juin 2022;7.123763642;;;
T70738C;T70738;lundi 13 juin 2022;24.64103016;;;
T70743A;T70743;lundi 13 juin 2022;3.124053764;;;
T70743B;T70743;lundi 13 juin 2022;14.6081172;;;
T70743C;T70743;lundi 13 juin 2022;8.997499002;;;
T70744A;T70744;lundi 13 juin 2022;94.13825732;;;
T70744B;T70744;lundi 13 juin 2022;76.76433676;;;
T70744C;T70744;lundi 13 juin 2022;34.6112538;;;
T70745A;T70745;lundi 13 juin 2022;34.41609903;;;
T70745B;T70745;lundi 13 juin 2022;30.62686838;;;
T70745C;T70745;lundi 13 juin 2022;10.7694086;;;
T70747A;T70747;lundi 13 juin 2022;10.99079069;;;
T70747B;T70747;lundi 13 juin 2022;13.62843959;;;
T70747C;T70747;lundi 13 juin 2022;51.50092921;;;
T76995A;T76995;lundi 13 juin 2022;14.47553836;;;
T76995B;T76995;lundi 13 juin 2022;10.08276674;;;
T76995C;T76995;lundi 13 juin 2022;18.52078275;;;
T77125A;T77125;lundi 13 juin 2022;22.76678597;;;
T77125B;T77125;lundi 13 juin 2022;34.18303683;;;
T77125C;T77125;lundi 13 juin 2022;70.9520434;;;
T78256A;T78256;lundi 13 juin 2022;27.05029178;;;
T78256B;T78256;lundi 13 juin 2022;52.27320789;;;
T78256C;T78256;lundi 13 juin 2022;34.81818795;;;
T78258A;T78258;lundi 13 juin 2022;19.41204471;;;
T78258B;T78258;lundi 13 juin 2022;85.27948838;;;
T78258C;T78258;lundi 13 juin 2022;54.04097623;;;
T78259A;T78259;lundi 13 juin 2022;29.13835049;;;
T78259B;T78259;lundi 13 juin 2022;28.08827625;;;
T78259C;T78259;lundi 13 juin 2022;29.23219274;;;
T78262A;T78262;lundi 13 juin 2022;36.11038533;;;
T78262B;T78262;lundi 13 juin 2022;15.8114722;;;
T78262C;T78262;lundi 13 juin 2022;24.60811902;;;
T78264A;T78264;lundi 13 juin 2022;8.389562556;;;
T78264B;T78264;lundi 13 juin 2022;12.50677924;;;
T78264C;T78264;lundi 13 juin 2022;33.79146893;;;
T78269A;T78269;lundi 13 juin 2022;34.56568183;;;
T78269B;T78269;lundi 13 juin 2022;48.93868149;;;
T78269C;T78269;lundi 13 juin 2022;18.38058704;;;
T78270A;T78270;lundi 13 juin 2022;22.97579401;;;
T78270B;T78270;lundi 13 juin 2022;15.39055888;;;
T78270C;T78270;lundi 13 juin 2022;27.81424337;;;
T78271A;T78271;lundi 13 juin 2022;61.55375805;;;
T78271B;T78271;lundi 13 juin 2022;51.08699447;;;
T78271C;T78271;lundi 13 juin 2022;126.203674;;;
T78273A;T78273;lundi 13 juin 2022;16.08994537;;;
T78273B;T78273;lundi 13 juin 2022;69.38462558;;;
T78273C;T78273;lundi 13 juin 2022;93.85839158;;;
T78274A;T78274;lundi 13 juin 2022;68.75627281;;;
T78274B;T78274;lundi 13 juin 2022;9.77437903;;;
T78274C;T78274;lundi 13 juin 2022;19.62686633;;;
T78279A;T78279;lundi 13 juin 2022;6.03502837;;;
T78279B;T78279;lundi 13 juin 2022;2.457742936;;;
T78279C;T78279;lundi 13 juin 2022;23.88127231;;;
T78280A;T78280;lundi 13 juin 2022;2.457804457;;;
T78280B;T78280;lundi 13 juin 2022;17.238333;;;
T78280C;T78280;lundi 13 juin 2022;23.56076001;;;
T36870A;T36870;lundi 20 juin 2022;17.57006922;;;
T36870B;T36870;lundi 20 juin 2022;2.698743102;;;
T70721A;T70721;lundi 20 juin 2022;2.596289057;;;
T70721B;T70721;lundi 20 juin 2022;6.074130664;;;
T70721C;T70721;lundi 20 juin 2022;0.926941327;;;
T70722A;T70722;lundi 20 juin 2022;8.73342266;;;
T70722B;T70722;lundi 20 juin 2022;24.47987172;;;
T70722C;T70722;lundi 20 juin 2022;30.11141645;;;
T70724A;T70724;lundi 20 juin 2022;24.27094265;;;
T70724B;T70724;lundi 20 juin 2022;28.2724798;;;
T70724C;T70724;lundi 20 juin 2022;41.16645335;;;
T70725A;T70725;lundi 20 juin 2022;40.99935539;;;
T70725B;T70725;lundi 20 juin 2022;57.48733534;;;
T70725C;T70725;lundi 20 juin 2022;28.17768925;;;
T70730A;T70730;lundi 20 juin 2022;49.08087901;;;
T70730B;T70730;lundi 20 juin 2022;29.63246829;;;
T70730C;T70730;lundi 20 juin 2022;11.28948582;;;
T70731A;T70731;lundi 20 juin 2022;6.267131612;;;
T70731B;T70731;lundi 20 juin 2022;21.62793242;;;
T70731C;T70731;lundi 20 juin 2022;20.01673691;;;
T70735A;T70735;lundi 20 juin 2022;18.24456264;;;
T70735B;T70735;lundi 20 juin 2022;23.75172874;;;
T70735C;T70735;lundi 20 juin 2022;38.26477613;;;
T70736A;T70736;lundi 20 juin 2022;24.77132738;;;
T70736B;T70736;lundi 20 juin 2022;36.34289891;;;
T70736C;T70736;lundi 20 juin 2022;48.14744721;;;
T70737A;T70737;lundi 20 juin 2022;14.19638876;;;
T70737B;T70737;lundi 20 juin 2022;17.3218181;;;
T70737C;T70737;lundi 20 juin 2022;10.70910278;;;
T70738A;T70738;lundi 20 juin 2022;41.64695807;;;
T70738B;T70738;lundi 20 juin 2022;8.000607837;;;
T70738C;T70738;lundi 20 juin 2022;23.73105457;;;
T70743A;T70743;lundi 20 juin 2022;2.349586956;;;
T70743B;T70743;lundi 20 juin 2022;13.55944204;;;
T70743C;T70743;lundi 20 juin 2022;8.670930129;;;
T70744A;T70744;lundi 20 juin 2022;91.11432257;;;
T70744B;T70744;lundi 20 juin 2022;65.71487603;;;
T70744C;T70744;lundi 20 juin 2022;47.65307413;;;
T70745A;T70745;lundi 20 juin 2022;33.8168744;;;
T70745B;T70745;lundi 20 juin 2022;30.09129158;;;
T70745C;T70745;lundi 20 juin 2022;11.528196;;;
T70747A;T70747;lundi 20 juin 2022;9.804061459;;;
T70747B;T70747;lundi 20 juin 2022;12.99544058;;;
T70747C;T70747;lundi 20 juin 2022;55.88801653;;;
T76995A;T76995;lundi 20 juin 2022;17.51338749;;;
T76995B;T76995;lundi 20 juin 2022;10.77206401;;;
T76995C;T76995;lundi 20 juin 2022;17.86236753;;;
T77125A;T77125;lundi 20 juin 2022;21.96896702;;;
T77125B;T77125;lundi 20 juin 2022;31.9506053;;;
T77125C;T77125;lundi 20 juin 2022;56.59031509;;;
T78256A;T78256;lundi 20 juin 2022;28.55613053;;;
T78256B;T78256;lundi 20 juin 2022;51.95079308;;;
T78256C;T78256;lundi 20 juin 2022;35.58045699;;;
T78258A;T78258;lundi 20 juin 2022;20.22577704;;;
T78258B;T78258;lundi 20 juin 2022;94.93328844;;;
T78258C;T78258;lundi 20 juin 2022;57.9173744;;;
T78259A;T78259;lundi 20 juin 2022;24.67042384;;;
T78259B;T78259;lundi 20 juin 2022;21.94532117;;;
T78259C;T78259;lundi 20 juin 2022;16.92702215;;;
T78262A;T78262;lundi 20 juin 2022;31.70763922;;;
T78262B;T78262;lundi 20 juin 2022;16.23218973;;;
T78262C;T78262;lundi 20 juin 2022;25.34148461;;;
T78264A;T78264;lundi 20 juin 2022;6.44667354;;;
T78264B;T78264;lundi 20 juin 2022;10.16177312;;;
T78264C;T78264;lundi 20 juin 2022;24.59842911;;;
T78269A;T78269;lundi 20 juin 2022;46.92637326;;;
T78269B;T78269;lundi 20 juin 2022;51.84302174;;;
T78269C;T78269;lundi 20 juin 2022;23.07409878;;;
T78270A;T78270;lundi 20 juin 2022;22.27907793;;;
T78270B;T78270;lundi 20 juin 2022;16.02774755;;;
T78270C;T78270;lundi 20 juin 2022;26.44504451;;;
T78271A;T78271;lundi 20 juin 2022;65.55211263;;;
T78271B;T78271;lundi 20 juin 2022;43.45755397;;;
T78271C;T78271;lundi 20 juin 2022;130.3831465;;;
T78273A;T78273;lundi 20 juin 2022;16.33662147;;;
T78273B;T78273;lundi 20 juin 2022;67.74342167;;;
T78273C;T78273;lundi 20 juin 2022;90.75774824;;;
T78274A;T78274;lundi 20 juin 2022;61.4910976;;;
T78274B;T78274;lundi 20 juin 2022;8.934433022;;;
T78274C;T78274;lundi 20 juin 2022;18.84724291;;;
T78279A;T78279;lundi 20 juin 2022;5.118477791;;;
T78279B;T78279;lundi 20 juin 2022;2.635917224;;;
T78279C;T78279;lundi 20 juin 2022;18.40670003;;;
T78280A;T78280;lundi 20 juin 2022;3.205080512;;;
T78280B;T78280;lundi 20 juin 2022;15.76017066;;;
T78280C;T78280;lundi 20 juin 2022;22.19155785;;;
T36870A;T36870;lundi 27 juin 2022;14.0796864;;;
T36870B;T36870;lundi 27 juin 2022;3.633365573;;;
T70721A;T70721;lundi 27 juin 2022;2.194303253;;;
T70721B;T70721;lundi 27 juin 2022;6.127552238;;;
T70721C;T70721;lundi 27 juin 2022;0.794097617;;;
T70722A;T70722;lundi 27 juin 2022;7.158326432;;;
T70722B;T70722;lundi 27 juin 2022;22.21126249;;;
T70722C;T70722;lundi 27 juin 2022;28.97700732;;;
T70724A;T70724;lundi 27 juin 2022;23.34609522;;;
T70724B;T70724;lundi 27 juin 2022;27.5000994;;;
T70724C;T70724;lundi 27 juin 2022;41.14274247;;;
T70725A;T70725;lundi 27 juin 2022;32.98419881;;;
T70725B;T70725;lundi 27 juin 2022;44.66101786;;;
T70725C;T70725;lundi 27 juin 2022;25.43372196;;;
T70730A;T70730;lundi 27 juin 2022;45.2953989;;;
T70730B;T70730;lundi 27 juin 2022;29.62262438;;;
T70730C;T70730;lundi 27 juin 2022;11.02257835;;;
T70731A;T70731;lundi 27 juin 2022;6.291950754;;;
T70731B;T70731;lundi 27 juin 2022;30.12505432;;;
T70731C;T70731;lundi 27 juin 2022;26.13578426;;;
T70735A;T70735;lundi 27 juin 2022;18.95690773;;;
T70735B;T70735;lundi 27 juin 2022;21.86102995;;;
T70735C;T70735;lundi 27 juin 2022;34.69464579;;;
T70736A;T70736;lundi 27 juin 2022;16.13137553;;;
T70736B;T70736;lundi 27 juin 2022;37.0530954;;;
T70736C;T70736;lundi 27 juin 2022;45.08115333;;;
T70737A;T70737;lundi 27 juin 2022;18.73251593;;;
T70737B;T70737;lundi 27 juin 2022;21.8532196;;;
T70737C;T70737;lundi 27 juin 2022;15.38979848;;;
T70738A;T70738;lundi 27 juin 2022;35.30737366;;;
T70738B;T70738;lundi 27 juin 2022;6.881279804;;;
T70738C;T70738;lundi 27 juin 2022;22.99636322;;;
T70743A;T70743;lundi 27 juin 2022;2.213471759;;;
